p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,0.668285073809908,0.819,0.461,0,cluster_5,SRGN
0,0.619428984467591,0.814,0.472,0,cluster_5,S100A4
0,0.600982681118778,0.585,0.448,0,cluster_5,CALM2
5.632733619634337e-223,0.82653420217653,0.294,0.186,1.15499202870602e-218,cluster_5,CD247
0,0.507728631289331,0.437,0.285,0,cluster_5,MT2A
6.097209085421508e-230,0.503288719176934,0.517,0.395,1.2502327229656796e-225,cluster_5,S100A10
0,10.1781841189449,0.395,0.001,0,cluster_3,AVP
0,9.25849955619311,0.375,0.001,0,cluster_3,CRHBP
0,7.838819092319,0.286,0.001,0,cluster_3,HPGDS
0,7.75828374070318,0.27,0.001,0,cluster_3,PROM1
0,7.1738203043903,0.379,0.003,0,cluster_3,CRYGD
0,7.16389476263452,0.486,0.008,0,cluster_3,NPR3
0,6.9693594622052,0.27,0.002,0,cluster_3,CPA3
0,6.96500251979231,0.296,0.003,0,cluster_3,HTR1F
0,6.6810983506976,0.378,0.005,0,cluster_3,GATA2
0,6.47859517024232,0.484,0.005,0,cluster_3,C1QTNF4
0,6.35276858332482,0.334,0.002,0,cluster_3,BAALC
0,6.30794728223614,0.699,0.016,0,cluster_3,SPINK2
0,6.26588605483144,0.612,0.007,0,cluster_3,SMIM24
0,5.91344598688035,0.3,0.006,0,cluster_3,CAVIN1
0,5.64195231073131,0.301,0.005,0,cluster_3,CPXM1
0,5.56926821056959,0.636,0.017,0,cluster_3,CYTL1
0,5.4928478925278,0.329,0.01,0,cluster_3,HOXA9
0,5.3936876991423,0.829,0.018,0,cluster_3,PRSS57
0,5.2838173911225,0.696,0.019,0,cluster_3,EGFL7
0,5.05766190857786,0.272,0.006,0,cluster_3,GUCY1A1
0,4.87779687576975,0.315,0.008,0,cluster_3,NPW
0,4.85821513019727,0.306,0.01,0,cluster_3,HOXA10
0,4.6543349070335,0.528,0.013,0,cluster_3,CD34
0,4.56667151686991,0.415,0.017,0,cluster_3,TCEAL9
0,4.51201306052885,0.321,0.016,0,cluster_3,MAP7
0,4.27793780357871,0.451,0.017,0,cluster_3,MDK
0,4.19825239776175,0.257,0.01,0,cluster_3,PBX1
0,4.11640114058368,0.48,0.015,0,cluster_3,LAPTM4B
0,3.95335516905868,0.274,0.015,0,cluster_3,FSCN1
0,3.93729554068125,0.54,0.03,0,cluster_3,RAB13
0,3.840984809301,0.251,0.01,0,cluster_3,GNAI1
0,3.79558126017551,0.582,0.031,0,cluster_3,MEST
0,3.69685097555311,0.301,0.017,0,cluster_3,GP1BB
0,3.67025010119612,0.376,0.017,0,cluster_3,IL18
0,3.60895344845098,0.408,0.019,0,cluster_3,SEPT5-GP1BB
0,3.51616435256299,0.465,0.028,0,cluster_3,MYB
0,3.51141056075709,0.804,0.069,0,cluster_3,ANKRD28
0,3.40106828107746,0.343,0.023,0,cluster_3,IGF2BP2
0,3.24838976904183,0.423,0.027,0,cluster_3,ALDH1A1
0,3.24195616124703,0.429,0.04,0,cluster_3,TYMS
0,3.16599715544474,0.425,0.025,0,cluster_3,NPDC1
0,3.13398599531191,0.734,0.073,0,cluster_3,CDK6
0,3.03292029087505,0.293,0.016,0,cluster_3,DPPA4
0,3.03189509871734,0.766,0.077,0,cluster_3,BEX3
0,3.01810702776949,0.466,0.035,0,cluster_3,NREP
0,3.01311478037619,0.606,0.039,0,cluster_3,IGFBP7
0,2.96874244692564,0.417,0.029,0,cluster_3,ISYNA1
0,2.94881765235618,0.392,0.033,0,cluster_3,H1-0
0,2.92748128070132,0.511,0.043,0,cluster_3,TSC22D1
0,2.9179429328346,0.343,0.026,0,cluster_3,TFPI
0,2.87932287590776,0.319,0.033,0,cluster_3,GGH
0,2.86735882679688,0.408,0.033,0,cluster_3,MSRB3
0,2.83487614839687,0.409,0.036,0,cluster_3,CDCA7
0,2.83424079414663,0.38,0.037,0,cluster_3,PTMS
0,2.81681051918476,0.297,0.016,0,cluster_3,CAVIN2
0,2.79879912712809,0.294,0.016,0,cluster_3,CLU
0,2.77472632210303,0.465,0.051,0,cluster_3,CLEC11A
0,2.76573579045899,0.302,0.036,0,cluster_3,FADS1
0,2.73905987517402,0.414,0.034,0,cluster_3,ATP2C1
0,2.72001497413054,0.611,0.061,0,cluster_3,SCCPDH
0,2.68936736456123,0.437,0.036,0,cluster_3,CDK2AP1
0,2.68833424505039,0.422,0.03,0,cluster_3,FHL1
0,2.6841019855271,0.415,0.034,0,cluster_3,PCBD1
0,2.67141700834606,0.429,0.029,0,cluster_3,RAB34
0,2.6679794746722,0.455,0.044,0,cluster_3,SOCS2
0,2.66425905738034,0.27,0.02,0,cluster_3,IPO11
0,2.66065598928254,0.879,0.187,0,cluster_3,PRDX1
0,2.64679543871755,0.313,0.035,0,cluster_3,SLC40A1
0,2.6377742573745,0.564,0.047,0,cluster_3,TCEAL4
0,2.63124890996631,0.278,0.029,0,cluster_3,UNG
0,2.62799663814721,0.425,0.026,0,cluster_3,IGLL1
0,2.615453033402,0.315,0.028,0,cluster_3,FAH
0,2.61344040606722,0.425,0.037,0,cluster_3,NRIP1
0,2.6025793043082,0.848,0.125,0,cluster_3,EBPL
0,2.59912920164214,0.912,0.198,0,cluster_3,SERPINB1
0,2.58696568178032,0.434,0.04,0,cluster_3,SERPINE2
0,2.58168003509067,0.569,0.058,0,cluster_3,LYL1
0,2.5788492766007,0.531,0.046,0,cluster_3,GNA15
0,2.56450882572561,0.489,0.049,0,cluster_3,GCSH
0,2.56124606099041,0.429,0.041,0,cluster_3,HACD1
0,2.53471723191662,0.309,0.027,0,cluster_3,FANCL
0,2.52881625157358,0.283,0.029,0,cluster_3,LMO2
0,2.523229871972,0.755,0.119,0,cluster_3,CAT
0,2.50053062120802,0.27,0.025,0,cluster_3,FAM117A
0,2.4996615260267,0.87,0.156,0,cluster_3,STMN1
0,2.49923074272742,0.539,0.059,0,cluster_3,SLC39A3
0,2.48798419255111,0.332,0.027,0,cluster_3,MBOAT7
0,2.48782407390932,0.328,0.036,0,cluster_3,PXMP2
0,2.43927950640301,0.354,0.041,0,cluster_3,CENPU
0,2.43650056488681,0.55,0.064,0,cluster_3,CDK4
0,2.42675655847782,0.258,0.018,0,cluster_3,P2RX1
0,2.42171518623977,0.328,0.03,0,cluster_3,PHGDH
0,2.40880204973814,0.252,0.024,0,cluster_3,GSN
0,2.38297426366865,0.498,0.062,0,cluster_3,TUBA1C
0,2.37943801744829,0.543,0.055,0,cluster_3,MYL6B
0,2.37126612395485,0.647,0.103,0,cluster_3,FABP5
0,2.33758588489251,0.372,0.037,0,cluster_3,RCN1
0,2.33589890713958,0.367,0.072,0,cluster_3,AREG
0,2.33530920313514,0.504,0.082,0,cluster_3,PCLAF
0,2.27678284228337,0.649,0.101,0,cluster_3,NME1
0,7.995090324548,0.303,0.003,0,cluster_15,CFAP73
0,6.55893704117997,0.435,0.022,0,cluster_15,ACSM3
0,6.45531311700264,0.274,0.006,0,cluster_15,MME
0,6.14487446717343,0.474,0.016,0,cluster_15,CCDC191
0,5.50438237188292,0.351,0.018,0,cluster_15,IRF4
0,5.46431946519496,0.556,0.028,0,cluster_15,PCDH9
0,5.42735694392551,0.754,0.137,0,cluster_15,H1-2
0,5.38903786722504,0.445,0.012,0,cluster_15,VPREB1
0,5.32193162751588,0.794,0.062,0,cluster_15,IGLC1
0,5.20294496228724,0.899,0.067,0,cluster_15,TCL1A
0,5.1991323393768,0.653,0.039,0,cluster_15,CD24
0,5.15951305470197,0.341,0.035,0,cluster_15,CCDC112
0,5.02365139572965,0.529,0.036,0,cluster_15,NEIL1
0,4.92284030274832,0.369,0.038,0,cluster_15,BCL7A
0,4.86081879262362,0.985,0.138,0,cluster_15,CD79B
0,4.84498959572142,0.814,0.062,0,cluster_15,VPREB3
0,4.66723402089651,0.669,0.057,0,cluster_15,RUBCNL
0,4.61956327263569,0.373,0.029,0,cluster_15,FCRLA
0,4.58113701655205,0.424,0.046,0,cluster_15,H2AC6
0,4.5729391953342,0.274,0.039,0,cluster_15,LHPP
0,4.47881502110504,0.468,0.035,0,cluster_15,CD9
0,4.45294450006438,0.555,0.049,0,cluster_15,NIBAN3
0,4.41528002208805,0.258,0.021,0,cluster_15,PAX5
0,4.39302425734863,0.305,0.033,0,cluster_15,PPP1R14A
0,4.29035407740715,0.649,0.083,0,cluster_15,AFF3
0,4.27597036788406,0.269,0.032,0,cluster_15,ABHD15
0,4.27302638055435,0.36,0.049,0,cluster_15,LDLRAD4
0,4.19983564170892,0.656,0.059,0,cluster_15,MZB1
0,4.16555964539013,0.321,0.033,0,cluster_15,HCK
0,4.15178973011337,0.374,0.028,0,cluster_15,IGLL1
0,4.14697668039122,0.274,0.027,0,cluster_15,EBF1
0,4.06577535199325,0.338,0.046,0,cluster_15,CD38
0,4.05544105272459,0.387,0.051,0,cluster_15,C16orf74
0,3.98692312887732,0.314,0.033,0,cluster_15,CD72
0,3.89467860981928,0.283,0.05,0,cluster_15,TAX1BP3
0,3.76109122599555,0.778,0.237,0,cluster_15,H2AC19
0,3.7601613695695,0.778,0.237,0,cluster_15,H2AC18
0,3.64724605173808,0.695,0.162,0,cluster_15,RGS2
0,3.63270827704648,0.425,0.094,0,cluster_15,CDC25B
0,3.62121772555013,0.531,0.176,0,cluster_15,NSMCE1
0,3.57395934145984,0.346,0.067,0,cluster_15,CXXC5
0,3.53315247552233,0.862,0.07,0,cluster_15,IGLL5
0,3.53017234630461,0.381,0.069,0,cluster_15,TCF4
0,3.52256221533272,0.28,0.053,0,cluster_15,QRSL1
0,3.45740218472523,0.452,0.092,0,cluster_15,BACH2
0,3.38526305364694,0.405,0.081,0,cluster_15,SPIB
0,3.38054814787964,0.615,0.114,0,cluster_15,HLA-DRA
1.7297722577941e-294,3.36549455230563,0.264,0.049,3.5468980146068e-294,cluster_15,GNG7
2.4952384926330396e-291,3.48621409873184,0.258,0.05,5.1164865291440394e-287,cluster_15,SYK
0,3.30138669768253,0.448,0.107,0,cluster_15,CMTM7
0,3.26326399267674,0.987,0.164,0,cluster_15,IGHM
0,3.16847488964651,0.5,0.139,0,cluster_15,YBX3
0,3.12479032698899,0.453,0.118,0,cluster_15,C7orf50
0,3.05885937173251,0.632,0.193,0,cluster_15,RCSD1
6.4453666815739196e-270,3.46379410119436,0.251,0.051,1.32162243805673e-265,cluster_15,TIFA
0,3.05798904419327,0.715,0.239,0,cluster_15,SOX4
2.43053371920115e-284,3.14228450998956,0.333,0.083,4.98380939122197e-280,cluster_15,RPL13AP6
0,2.84840924572004,0.597,0.162,0,cluster_15,STMN1
0,2.82463660713015,0.494,0.096,0,cluster_15,IGLC3
0,2.71372845366815,0.562,0.156,0,cluster_15,ZEB2
0,2.65650800375814,0.781,0.162,0,cluster_15,CD79A
0,2.43464135959373,0.73,0.142,0,cluster_15,IGLC2
6.92396186691854e-239,3.09874766978672,0.31,0.083,1.4197583808116498e-234,cluster_15,STIM2
4.09475509047677e-246,2.84124917744237,0.412,0.143,8.39629531302261e-242,cluster_15,SPINT2
0,2.26768337834859,0.728,0.379,0,cluster_15,MFSD4B
4.96514832390983e-209,3.22565344292641,0.251,0.062,1.0181036638177097e-204,cluster_15,SSBP2
0,2.18532306900224,0.631,0.18,0,cluster_15,HLA-DPB1
3.92668829550154e-265,2.34931511052592,0.534,0.228,8.05167434992591e-261,cluster_15,TMEM243
4.904732033390049e-252,2.45977969112741,0.362,0.102,1.00571530344663e-247,cluster_15,HLA-DMB
0,1.99129571620778,0.997,0.546,0,cluster_15,CD74
4.64327412720794e-205,2.73198034128961,0.355,0.12,9.52103359783988e-201,cluster_15,MSI2
6.114913594108978e-196,2.84640937132601,0.277,0.077,1.25386303247205e-191,cluster_15,PLEKHA2
1.81735637141572e-213,2.6009664237531,0.338,0.104,3.72648923958793e-209,cluster_15,ITM2C
8.038615080974389e-275,2.00373158216262,0.438,0.129,1.6483180223538002e-270,cluster_15,HLA-DQB1
1.08995772708221e-196,2.74808515197634,0.26,0.067,2.23495831938206e-192,cluster_15,P2RX5
6.06171757260649e-184,2.92068259924567,0.348,0.125,1.24295518826296e-179,cluster_15,REXO2
3.71308753132938e-192,2.68996325575953,0.316,0.097,7.6136859829909e-188,cluster_15,TRIM72
5.541358861221888e-213,2.33822765727951,0.435,0.167,1.13625563449355e-208,cluster_15,H1-10
2.24927192192444e-247,1.91444464521224,0.724,0.469,4.61213207590606e-243,cluster_15,FOXP1
1.4348168336081598e-176,2.63342780782282,0.309,0.101,2.94209191731354e-172,cluster_15,ZCCHC7
1.65879141570739e-293,1.45863935023452,0.878,0.652,3.40135179790801e-293,cluster_15,CD37
3.3625336375201785e-171,2.618269307377,0.258,0.073,6.89487522373512e-167,cluster_15,LAT2
1.87516570032611e-186,2.34245889198064,0.443,0.194,3.84502726851869e-182,cluster_15,TRABD
8.99397788086776e-260,1.50311207577115,0.844,0.604,1.84421516447193e-255,cluster_15,CXCR4
0,1.24558697161766,0.973,0.87,0,cluster_15,BTG1
7.699414777061389e-172,2.22017427002971,0.356,0.125,1.5787650000364399e-167,cluster_15,NCF1C
2.8551411403327094e-159,2.39398272036664,0.356,0.138,5.854466908252229e-155,cluster_15,NEK9
7.33497876689276e-238,1.57367441971592,0.765,0.543,1.50403739615136e-233,cluster_15,LIMD2
1.8078730059894794e-147,2.50592569149202,0.303,0.108,3.70704359878144e-143,cluster_15,ORAI2
2.0601561973576592e-155,2.34962963399233,0.355,0.141,4.22435028268189e-151,cluster_15,CCDC69
4.75568641533504e-165,2.17990925537358,0.346,0.125,9.751534994644487e-161,cluster_15,LYN
1.4080594132663299e-202,1.64808011710209,0.683,0.471,2.8872258269025994e-198,cluster_15,ERP29
0,1.03997733466052,0.709,0.221,0,cluster_15,IGKC
1.6787840772550495e-171,1.84181204569341,0.578,0.346,3.4423467504114886e-167,cluster_15,LRRC7
4.1806705713313e-143,2.16852232284413,0.342,0.131,8.572465006514827e-139,cluster_15,PHACTR1
2.7336947520978494e-141,2.11364894778226,0.41,0.195,5.60544108917664e-137,cluster_15,PRDX1
1.4729877566757895e-181,1.56440417211991,0.407,0.144,3.02036139506371e-177,cluster_15,HLA-DRB1
1.1635947412556996e-137,2.05139971908115,0.35,0.14,2.3859510169448096e-133,cluster_15,NCF1
6.108656449203538e-113,2.44954479555776,0.307,0.132,1.25258000490919e-108,cluster_15,GLO1
3.81178464089128e-108,2.41551241563069,0.265,0.104,7.81606440614756e-104,cluster_15,POGLUT3
0,9.52797572820978,0.442,0,0,cluster_6,CTSE
0,9.417247868668,0.745,0.002,0,cluster_6,GYPA
0,9.18327809857665,0.948,0.018,0,cluster_6,AHSP
0,9.18055801865432,0.354,0,0,cluster_6,NMU
0,9.07672699324496,0.856,0.013,0,cluster_6,CA1
0,9.04535270317049,0.599,0.009,0,cluster_6,HBM
0,8.96074934811504,0.617,0.002,0,cluster_6,GYPB
0,8.88094477922118,0.433,0,0,cluster_6,SLC25A21
0,8.87445653075111,0.549,0.001,0,cluster_6,PKLR
0,8.8408975834655,0.986,0.254,0,cluster_6,HBB
0,8.74577281952048,0.887,0.018,0,cluster_6,HBD
0,8.60655168787682,0.598,0.001,0,cluster_6,EPB42
0,8.56699138463487,0.741,0.003,0,cluster_6,FAM178B
0,8.42432368691997,0.393,0,0,cluster_6,CR1L
0,8.39358361378008,0.815,0.003,0,cluster_6,KLF1
0,8.28982626925622,0.613,0.003,0,cluster_6,EPCAM
0,8.28792190419982,0.737,0.004,0,cluster_6,ALAS2
0,8.18777950594933,0.615,0.001,0,cluster_6,SELENBP1
0,8.00173913387404,0.699,0.003,0,cluster_6,KCNH2
0,7.92035691326412,0.271,0,0,cluster_6,KRT13
0,7.89234903284881,0.912,0.278,0,cluster_6,HBA2
0,7.87060353726492,0.576,0.001,0,cluster_6,TLCD4
0,7.69618049708598,0.962,0.277,0,cluster_6,HBA1
0,7.43970695070942,0.274,0.001,0,cluster_6,GYPE
0,7.34959502224132,0.712,0.004,0,cluster_6,APOC1
0,7.31772593051434,0.752,0.003,0,cluster_6,HBQ1
0,7.28977808623172,0.399,0.002,0,cluster_6,RHCE
0,7.26764634992257,0.282,0,0,cluster_6,RAB3IL1
0,7.23486596568213,0.805,0.01,0,cluster_6,CA2
0,7.22327800522271,0.64,0.002,0,cluster_6,SPTA1
0,7.21334257404262,0.433,0.001,0,cluster_6,KEL
0,7.1392708271598,0.615,0.003,0,cluster_6,CNRIP1
0,7.09210668653545,0.79,0.005,0,cluster_6,MYL4
0,6.87813645147138,0.75,0.004,0,cluster_6,GATA1
2.10839673598481e-261,8.02889464170612,0.302,0.124,4.32326750713685e-257,cluster_6,HBG2
0,6.81868178231458,0.318,0.001,0,cluster_6,PIR
0,6.63606779348719,0.53,0.004,0,cluster_6,SMIM10
0,6.40228124337857,0.262,0.001,0,cluster_6,NECAB1
0,6.27031684698282,0.664,0.005,0,cluster_6,TFR2
0,6.22939386841622,0.497,0.009,0,cluster_6,SLC4A1
0,6.22879881096813,0.826,0.009,0,cluster_6,SMIM1
0,6.21976306253333,0.315,0.001,0,cluster_6,ACHE
0,6.14727456812825,0.378,0.001,0,cluster_6,XK
0,6.0710883560379,0.364,0.003,0,cluster_6,PBK
0,6.05629308899042,0.267,0.001,0,cluster_6,RHD
0,6.03626532186428,0.683,0.005,0,cluster_6,RFESD
0,5.9389381756617,0.441,0.003,0,cluster_6,CDC42BPA
0,5.92326091216839,0.706,0.008,0,cluster_6,MINPP1
0,5.91267193173637,0.42,0.002,0,cluster_6,C4A
0,5.88908536130279,0.421,0.002,0,cluster_6,C4B
0,5.86226903964214,0.412,0.002,0,cluster_6,TMOD1
0,5.8427266102706,0.49,0.005,0,cluster_6,DLGAP5
0,5.7972788186289,0.332,0.002,0,cluster_6,STEAP3
0,5.74261815669631,0.252,0.001,0,cluster_6,HSD3B7
0,5.72216547573836,0.454,0.003,0,cluster_6,TAL1
0,5.60387665028818,0.53,0.008,0,cluster_6,CDC20
0,5.58052001991968,0.339,0.003,0,cluster_6,SLC22A16
0,5.56011018193226,0.854,0.029,0,cluster_6,HMBS
0,5.5550370898309,0.369,0.004,0,cluster_6,MCM10
0,5.47585675115122,0.615,0.005,0,cluster_6,ANK1
0,5.45459780901826,0.641,0.018,0,cluster_6,HEMGN
0,5.43568446892718,0.522,0.009,0,cluster_6,CCNB1
0,5.40330827484473,0.53,0.007,0,cluster_6,SLC29A1
0,5.39634584269687,0.976,0.091,0,cluster_6,BLVRB
0,5.36737979248141,0.52,0.01,0,cluster_6,CDK1
0,5.36195663126676,0.404,0.004,0,cluster_6,B3GALNT1
0,5.35938374585982,0.486,0.005,0,cluster_6,APOBEC3B
0,5.32995991553903,0.587,0.005,0,cluster_6,ADD2
0,5.3193758378427,0.624,0.011,0,cluster_6,CCNB2
0,5.31024307618521,0.822,0.02,0,cluster_6,SNCA
0,5.30402284142368,0.412,0.004,0,cluster_6,EPDR1
0,5.2108076300436,0.277,0.002,0,cluster_6,AKR1C1
0,5.17793362959041,0.29,0.003,0,cluster_6,DEPDC1
0,5.16563292000705,0.51,0.006,0,cluster_6,CCNE1
0,5.15321162416235,0.433,0.004,0,cluster_6,A4GALT
0,5.13015879763364,0.546,0.01,0,cluster_6,CCNA2
0,5.1052383135564,0.816,0.02,0,cluster_6,FECH
0,5.10013428288854,0.458,0.006,0,cluster_6,POLE2
0,5.05432733746722,0.674,0.015,0,cluster_6,ALDH1A1
0,5.01637816152884,0.528,0.006,0,cluster_6,CPOX
0,4.960552601819,0.301,0.005,0,cluster_6,CDCA3
0,4.93706867926681,0.325,0.004,0,cluster_6,AURKA
0,4.93124300046635,0.979,0.217,0,cluster_6,PRDX2
0,4.91953785963748,0.655,0.012,0,cluster_6,MBOAT2
0,4.90352893559776,0.47,0.006,0,cluster_6,C16orf95
0,4.8772828152727,0.442,0.008,0,cluster_6,MAP7
0,4.87604254958387,0.319,0.005,0,cluster_6,NCAPH
0,4.84665082975578,0.689,0.02,0,cluster_6,AKR1C3
0,4.83265583706884,0.622,0.008,0,cluster_6,EPOR
0,4.82026243812838,0.404,0.006,0,cluster_6,SPC24
0,4.80244731786568,0.608,0.011,0,cluster_6,LXN
0,4.80208983238753,0.616,0.014,0,cluster_6,UBE2T
0,4.78324709556836,0.319,0.005,0,cluster_6,DEPDC1B
0,4.78230928627828,0.282,0.004,0,cluster_6,KIF23
0,4.78012359339165,0.293,0.005,0,cluster_6,KIF2C
0,4.76729232389434,0.447,0.008,0,cluster_6,HMMR
0,4.73830059573061,0.329,0.002,0,cluster_6,LTBP1
0,4.73396625850183,0.355,0.006,0,cluster_6,NCAPG
0,4.73156688218744,0.395,0.012,0,cluster_6,H2AC14
0,4.72767327105096,0.448,0.005,0,cluster_6,ANKLE1
0,11.1714585396454,0.297,0.001,0,cluster_7,TMEM40
0,10.1845792710114,0.833,0.014,0,cluster_7,PPBP
0,10.0368354553137,0.714,0.008,0,cluster_7,PF4
0,9.97575975522973,0.251,0.001,0,cluster_7,CLEC1B
0,9.86735847007694,0.44,0.002,0,cluster_7,GP9
0,9.67314919496563,0.414,0.001,0,cluster_7,TREML1
0,9.60041796525139,0.461,0.004,0,cluster_7,TUBB1
0,9.39123408270568,0.367,0.002,0,cluster_7,CMTM5
0,9.31740751423717,0.293,0.001,0,cluster_7,PF4V1
0,9.22110827558797,0.361,0.005,0,cluster_7,ACRBP
0,9.11078770599947,0.44,0.003,0,cluster_7,MYL9
0,8.86339953034652,0.823,0.019,0,cluster_7,SEPT5-GP1BB
0,8.40878617535963,0.607,0.016,0,cluster_7,CAVIN2
0,8.27883351676255,0.278,0.003,0,cluster_7,ITGB3
0,8.21166258782089,0.645,0.014,0,cluster_7,GNG11
0,8.17964279056195,0.763,0.016,0,cluster_7,GP1BB
0,7.53678539545611,0.437,0.011,0,cluster_7,ITGA2B
0,7.51557358390554,0.26,0.01,0,cluster_7,CTTN
0,7.50149708968483,0.39,0.008,0,cluster_7,SPARC
0,7.41027084682146,0.382,0.013,0,cluster_7,RGS18
0,6.70372691060253,0.515,0.016,0,cluster_7,CLU
0,6.19452409329542,0.601,0.023,0,cluster_7,NRGN
0,6.12206328821246,0.318,0.014,0,cluster_7,MAP3K7CL
0,5.77456425247192,0.509,0.047,0,cluster_7,H2AC6
0,5.52924789879082,0.343,0.03,0,cluster_7,RUFY1
0,5.43880756346871,0.295,0.012,0,cluster_7,F13A1
0,4.65451959797677,0.287,0.029,0,cluster_7,MARCHF2
0,4.30380848923215,0.33,0.037,0,cluster_7,CD9
0,4.27721707579841,0.355,0.053,0,cluster_7,PGRMC1
0,4.24439220747334,0.531,0.133,0,cluster_7,NCOA4
1.4105580039382e-294,4.18161034941181,0.284,0.041,2.89234918707528e-293,cluster_7,SNCA
3.3007600810197487e-217,5.74744337964497,0.263,0.048,6.768208546130988e-213,cluster_7,TSC22D1
3.61090356206073e-285,4.13893624107103,0.404,0.089,7.404157754005529e-281,cluster_7,LIMS1
0,3.84632858037329,0.41,0.079,0,cluster_7,CTSA
1.67549510316168e-272,3.73187861873834,0.37,0.076,3.43560270903303e-268,cluster_7,PDLIM1
1.1841215818390299e-282,3.46734908851756,0.343,0.062,2.42804130356093e-278,cluster_7,GRAP2
9.79754551501479e-249,3.81400382554735,0.486,0.141,2.00898670785378e-244,cluster_7,FERMT3
1.1804050645330599e-236,4.0051350458235,0.309,0.06,2.42042058482504e-232,cluster_7,PARVB
5.820203687073959e-212,3.98923433721004,0.309,0.066,1.19343276603452e-207,cluster_7,ILK
2.17475348994345e-239,3.32960160802084,0.262,0.043,4.459332031129039e-235,cluster_7,VCL
4.1074540057573686e-217,3.54676538218287,0.359,0.085,8.42233443880548e-213,cluster_7,BEX3
2.0595559458642296e-190,3.88792142477322,0.276,0.058,4.22311946699461e-186,cluster_7,STOM
8.941477515270307e-237,3.00158892337329,0.757,0.341,1.83344996450618e-232,cluster_7,GPX1
2.39746609193183e-178,3.68898734121447,0.31,0.074,4.91600422150621e-174,cluster_7,MMD
1.2581900818361396e-168,3.88708234606031,0.281,0.065,2.5799187628050094e-164,cluster_7,MPP1
1.3726223384815298e-185,3.2724285497471,0.432,0.135,2.814562105056369e-181,cluster_7,TPM4
8.328459354396297e-147,3.31278640731322,0.326,0.095,1.70775059061896e-142,cluster_7,RSU1
6.007088671600118e-190,2.35174052140443,0.788,0.455,1.2317535321116097e-185,cluster_7,TAGLN2
1.08777411821106e-142,2.92782415113703,0.377,0.124,2.23048082939178e-138,cluster_7,TLN1
7.937883233556438e-144,2.83335722577823,0.523,0.222,1.6276629570407495e-139,cluster_7,TUBA4A
1.0393210041547099e-129,3.03027368768273,0.362,0.122,2.13112771901923e-125,cluster_7,YWHAH
3.1147743848408694e-173,1.98871291395643,0.548,0.204,6.386844876116208e-169,cluster_7,TIMP1
9.51879678599029e-99,3.37984414747982,0.339,0.129,1.9518292809673095e-94,cluster_7,NT5C3A
1.9420592650686198e-120,2.63609716945415,0.34,0.113,3.98219252302321e-116,cluster_7,SNAP23
4.843077881086178e-146,2.0292746442244,0.876,0.652,9.93073119516721e-142,cluster_7,OAZ1
1.32027558244697e-116,2.39599472892694,0.431,0.171,2.707225081807519e-112,cluster_7,MAX
6.70534835496403e-119,2.29796634842983,0.518,0.251,1.3749316801853699e-114,cluster_7,LAMTOR1
3.58678580744525e-111,2.26548901170713,0.646,0.382,7.354704298166488e-107,cluster_7,RGS10
7.34136909680846e-76,3.28346683279808,0.252,0.09,1.50534773330058e-71,cluster_7,PLEK
3.04457378747958e-96,2.33008960895508,0.254,0.077,6.24289855122688e-92,cluster_7,LMNA
5.579753369646698e-103,2.14213039474861,0.414,0.175,1.1441284284460597e-98,cluster_7,WDR1
8.591394249855808e-89,2.31182300799098,0.277,0.094,1.7616653909329295e-84,cluster_7,ZYX
5.291608174670399e-76,2.49980445940363,0.291,0.114,1.08504425621617e-71,cluster_7,CYB5R3
3.73928881953629e-71,2.62131720945058,0.376,0.181,7.66741172445917e-67,cluster_7,GSTO1
7.1551520278272e-76,2.26628188007465,0.279,0.104,1.46716392330597e-71,cluster_7,WBP2
7.12231871046761e-86,1.8621716430795,0.363,0.148,1.46043145158138e-81,cluster_7,ITGB1
4.45238728919356e-74,2.02256002853961,0.328,0.134,9.12962013649139e-70,cluster_7,CARD19
5.11814312270759e-73,2.04845122899237,0.411,0.205,1.04947524731119e-68,cluster_7,ACTN1
1.69709724200028e-116,1.24108570288909,0.799,0.534,3.47989789472158e-112,cluster_7,CCL5
4.49225828383497e-69,2.1499809082224,0.324,0.144,9.21137561100361e-65,cluster_7,SPINT2
6.3319813161184e-81,1.81122994550096,0.529,0.301,1.2983727688700797e-76,cluster_7,CALM3
6.53039371461473e-73,2.00475725513913,0.435,0.221,1.33905723118175e-68,cluster_7,LAT
4.2278142099886296e-69,2.11845455238635,0.301,0.125,8.66913303758169e-65,cluster_7,NDUFAF3
9.59383183002574e-64,2.28018725168316,0.617,0.432,1.96721521674678e-59,cluster_7,RAP1B
4.4164791246272495e-83,1.69490822761807,0.546,0.31,9.055990445048172e-79,cluster_7,PKM
6.68868092104979e-86,1.53416450562014,0.665,0.423,1.37151402286126e-81,cluster_7,ARPC1B
3.99735040906301e-58,2.28562460229843,0.263,0.108,8.1965670137837e-54,cluster_7,TPST2
2.58055997177401e-86,1.38059057788261,0.841,0.66,5.29143822212262e-82,cluster_7,SH3BGRL3
2.85808019595685e-50,2.36660684795469,0.251,0.11,5.86049344180953e-46,cluster_7,ETFA
3.40947083294573e-58,1.73638713357179,0.473,0.284,6.991119942955218e-54,cluster_7,TPM1
5.16032693747198e-49,2.09773883291236,0.304,0.149,1.0581250385286301e-44,cluster_7,EMC3
2.3616146080937294e-54,1.80214672827456,0.396,0.218,4.84249075389619e-50,cluster_7,TALDO1
