p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,5.73197175311355,0.345,0.007,0,cluster_9,STAG3L3
0,5.71186509745641,0.298,0.01,0,cluster_9,CDKN1A
0,5.71067502507664,0.707,0.022,0,cluster_9,MLPH
0,5.70479595655014,0.479,0.031,0,cluster_9,NPM1P14
0,5.66660661258237,0.342,0.016,0,cluster_9,AP4B1
0,5.66565858719764,0.293,0.011,0,cluster_9,FAM98C
0,5.63577568975856,0.271,0.008,0,cluster_9,RANBP20P
0,5.61747271981179,0.425,0.021,0,cluster_9,PDP1
0,5.60924236037691,0.4,0.007,0,cluster_9,TSEN2
0,5.60725155056603,0.485,0.017,0,cluster_9,FBXO11
0,5.5845430010454,0.481,0.031,0,cluster_9,SEPTIN4
0,5.58384008176523,0.783,0.044,0,cluster_9,DNAJB7
0,5.5599440666058,0.371,0.011,0,cluster_9,VDAC2
0,5.5561978209509,0.604,0.014,0,cluster_9,DHCR24
0,9.90736405857097,0.837,0.005,0,cluster_2,S100A1
0,9.77224177657749,0.544,0.003,0,cluster_2,CEBPB
0,9.68437586031651,0.929,0.01,0,cluster_2,TTF2
0,9.61339299497821,0.395,0.002,0,cluster_2,XCL2
0,9.55066206300387,0.864,0.007,0,cluster_2,MOS
0,9.47185527166888,0.541,0.005,0,cluster_2,SPX
0,9.46759155850329,0.831,0.015,0,cluster_2,TMEM208
0,9.44258838139845,0.278,0.002,0,cluster_2,TAS2R20
0,9.42167356831547,0.839,0.009,0,cluster_2,TBC1D16
0,9.41386739909531,0.895,0.015,0,cluster_2,ARF4P1
0,9.37649094785218,0.527,0.003,0,cluster_2,IGHD4-23
0,9.35654977862414,0.803,0.009,0,cluster_2,RPIA
0,9.35063470441935,0.842,0.006,0,cluster_2,COX7C
0,9.34598990236667,0.857,0.009,0,cluster_2,RUSC2
0,9.30527853938457,0.75,0.006,0,cluster_2,RNF130
0,9.27559348380995,0.298,0.002,0,cluster_2,GZMH
0,9.26640550991185,0.763,0.009,0,cluster_2,SLFN12
0,9.23004118215141,0.747,0.007,0,cluster_2,PIK3R1
0,9.20666293208677,0.274,0.001,0,cluster_2,RYBP
0,9.18768651298636,0.942,0.017,0,cluster_2,SLC25A27
0,9.07766852924879,0.341,0.002,0,cluster_2,PPIC-AS1
0,9.06273497416371,0.626,0.005,0,cluster_2,OR2A4
0,9.04635685260895,0.717,0.008,0,cluster_2,GAPDHP65
0,8.94499383049154,0.412,0.004,0,cluster_2,TRBV27
0,8.91763484164861,0.741,0.007,0,cluster_2,GOLGA6L17P
0,8.88131730407903,0.536,0.005,0,cluster_2,ATG7
0,8.77271500809188,0.766,0.007,0,cluster_2,OLFML2B
0,8.7680478117656,0.314,0.002,0,cluster_2,ZNF397
0,8.74569396795494,0.413,0.004,0,cluster_2,GPR149
0,8.69343389309881,0.288,0.003,0,cluster_2,GZMB
0,8.67439310528051,0.473,0.007,0,cluster_2,KLRB1
0,8.65910050507309,0.821,0.011,0,cluster_2,GRM3
0,8.52277016455406,0.652,0.007,0,cluster_2,NIPAL4
0,8.50153292597678,0.754,0.011,0,cluster_2,TOPAZ1
0,8.38458124332034,0.659,0.013,0,cluster_2,LERFS
0,8.38384579381094,0.528,0.005,0,cluster_2,IFI16
0,8.2585257773139,0.347,0.004,0,cluster_2,IL2RB
0,8.22128336295763,0.284,0.003,0,cluster_2,SLC9A3P2
0,8.19384330699584,0.611,0.014,0,cluster_2,GRAP2
0,8.19192664440988,0.726,0.012,0,cluster_2,TRIM36
0,8.02647269942332,0.732,0.01,0,cluster_2,GALNT9
0,8.01076875302213,0.783,0.013,0,cluster_2,TRAV2
0,7.98325710617269,0.423,0.005,0,cluster_2,EDN3
0,7.9600581203833,0.321,0.003,0,cluster_2,ACTR3
0,7.73751310000665,0.858,0.014,0,cluster_2,GRIN2C
0,7.73410448958941,0.347,0.005,0,cluster_2,IFNA21
0,7.71891211912723,0.401,0.01,0,cluster_2,GALNT7-DT
0,7.62527606933924,0.866,0.046,0,cluster_2,KLRC1
0,7.59825397186036,0.264,0.004,0,cluster_2,FSHR
0,7.47532473764656,0.484,0.008,0,cluster_2,CST7
0,7.46138724766317,0.376,0.005,0,cluster_2,NONO
0,7.42210223272631,0.832,0.027,0,cluster_2,LINC01121
0,7.22414765111909,0.936,0.09,0,cluster_2,LRRC46
0,7.14337271796305,0.399,0.012,0,cluster_2,TTTY8B
0,7.12733999952518,0.686,0.031,0,cluster_2,CNDP1
0,7.02303836164377,0.278,0.008,0,cluster_2,CRTAM
0,7.01195525115675,0.375,0.006,0,cluster_2,RBP5
0,6.8849824854836,0.341,0.009,0,cluster_2,RPSAP55
0,6.84475195499775,0.754,0.063,0,cluster_2,TBC1D32
0,6.79577582490732,0.845,0.024,0,cluster_2,CD69
0,6.77859233142904,0.331,0.01,0,cluster_2,SLA2
0,6.57600420833613,0.322,0.015,0,cluster_2,CD6
0,6.56808338714972,0.558,0.041,0,cluster_2,NKG7
0,6.47740372739621,0.545,0.019,0,cluster_2,TMEM200A
0,6.47081615279449,0.298,0.008,0,cluster_2,SPDYE14
0,6.36210613114505,0.251,0.007,0,cluster_2,TTC39C
0,6.23820093804695,0.764,0.033,0,cluster_2,KLHL30
0,6.15013032124774,0.581,0.071,0,cluster_2,TXK
0,6.14485499448963,0.474,0.018,0,cluster_2,SDHAF2
0,6.09271525071798,0.899,0.082,0,cluster_2,IQUB
0,6.06138959386568,0.476,0.037,0,cluster_2,PBX4
0,6.02638179032681,0.374,0.018,0,cluster_2,HS3ST2
0,5.98945709089434,0.527,0.027,0,cluster_2,SART1
0,5.92691100391278,0.824,0.032,0,cluster_2,PDCD6IPP1
0,5.90013854781069,0.753,0.045,0,cluster_2,TRAF3IP3
0,5.87009006705533,0.268,0.012,0,cluster_2,SLAMF7
0,5.82496746927782,0.866,0.087,0,cluster_2,MSTN
0,5.75743274768176,0.605,0.027,0,cluster_2,SPACA5B
0,5.73636186968786,0.568,0.029,0,cluster_2,GCNA
0,5.70383202193985,0.456,0.062,0,cluster_2,MTATP6P20
0,5.6651392398265,0.608,0.11,0,cluster_2,APBA2
0,5.60915604239969,0.67,0.062,0,cluster_2,ACAP1
0,5.53356944588726,0.737,0.114,0,cluster_2,PRKCQ
0,5.48287491099528,0.548,0.039,0,cluster_2,RPL30
0,5.47796593237334,0.612,0.067,0,cluster_2,ABHD15
0,5.46255135339505,0.923,0.116,0,cluster_2,ACVR1
0,5.454271676182,0.72,0.092,0,cluster_2,PTENP1-AS
0,5.41822890758638,0.42,0.037,0,cluster_2,SIDT1
5.91043859482788e-290,5.58551967414845,0.251,0.018,1.7478349012625e-285,cluster_2,FAM242E
0,5.29445191279206,0.678,0.078,0,cluster_2,TCN2
0,5.21727470373679,0.749,0.059,0,cluster_2,RUNX3
0,5.19222636641255,0.571,0.06,0,cluster_2,RAB30
0,5.18544621005501,0.307,0.017,0,cluster_2,BUB3
0,5.08312637993527,0.405,0.027,0,cluster_2,CKS1B
0,5.04949591212191,0.679,0.087,0,cluster_2,SORT1
0,5.03939189895764,0.817,0.153,0,cluster_2,CLEC2D
0,5.03629421012522,0.575,0.05,0,cluster_2,PEX6
0,4.98442794792964,0.643,0.084,0,cluster_2,OPN5
0,4.98211367974023,0.957,0.134,0,cluster_2,PCYT2
0,4.97084271862208,0.368,0.03,0,cluster_2,COL1A2
0,7.4654937711345,1,0.062,0,cluster_5,PFN3
0,7.41650197168534,0.521,0.016,0,cluster_5,CEBPD
0,7.27924651864714,1,0.079,0,cluster_5,ZNF131
0,7.23512994055776,0.474,0.008,0,cluster_5,BZW1P2
0,7.20549933722608,0.448,0.012,0,cluster_5,C11orf42
0,7.17584222528776,0.458,0.016,0,cluster_5,SELENOF
0,7.13833564948298,0.911,0.038,0,cluster_5,ABCA6
0,7.12807306638777,0.427,0.01,0,cluster_5,PRKD3-DT
0,7.04327058574233,0.307,0.007,0,cluster_5,KCNK2
0,6.98947880633993,0.88,0.031,0,cluster_5,HDC
0,6.92544760149506,0.557,0.013,0,cluster_5,LINC00462
0,6.82652193621308,0.948,0.073,0,cluster_5,EIF2B5
0,6.82442969788678,0.594,0.029,0,cluster_5,RPL21P10
0,6.78795753159944,0.917,0.051,0,cluster_5,ABCA10
0,6.77743620999589,0.469,0.008,0,cluster_5,ERBIN
0,6.74195159110058,0.927,0.066,0,cluster_5,TRPV6
0,6.60634114464137,0.854,0.079,0,cluster_5,AHNAK2
0,6.59804422881763,0.812,0.028,0,cluster_5,SNAI1P1
0,6.54675565212164,0.411,0.011,0,cluster_5,GLI2
0,6.52582073583815,0.682,0.028,0,cluster_5,CCNA1
0,6.5234291548616,0.573,0.013,0,cluster_5,ZFHX4
0,6.45449481598518,0.932,0.043,0,cluster_5,FAM151B
4.53579933550901e-293,6.44570079023098,0.76,0.069,1.34132657949672e-293,cluster_5,INVS
0,6.35298286603878,0.594,0.024,0,cluster_5,GTSF1
0,6.31994332944776,0.75,0.031,0,cluster_5,CAMTA2-AS1
0,6.31870900925444,1,0.091,0,cluster_5,CRISPLD2
0,6.30073933090104,0.807,0.046,0,cluster_5,FITM1
0,6.23204015200666,0.479,0.021,0,cluster_5,ROBO1
0,6.23190132746093,0.583,0.018,0,cluster_5,LRRC18
0,6.21856156439742,0.333,0.007,0,cluster_5,SLC22A8
0,6.20322879154017,0.578,0.018,0,cluster_5,CXCL1P1
0,6.18722077076481,0.625,0.03,0,cluster_5,RPS17
0,6.18055847432479,0.656,0.03,0,cluster_5,SCN3B
0,6.13901696193211,0.635,0.032,0,cluster_5,CORO2B
0,6.08922324276346,0.505,0.016,0,cluster_5,RXRA
0,6.08337501455344,0.781,0.029,0,cluster_5,NUBPL
0,6.06980249028483,0.646,0.033,0,cluster_5,ARHGEF37
0,6.0611445784801,0.854,0.027,0,cluster_5,G6PC3
0,6.03665668748496,0.958,0.053,0,cluster_5,INAVA
0,6.01776389511338,0.812,0.036,0,cluster_5,CCND3
0,5.98921776292505,0.667,0.037,0,cluster_5,TUBG1
0,5.95026166328621,0.969,0.077,0,cluster_5,NAV3
1.61355683008102e-293,5.91231841850122,0.958,0.123,4.7716102579156e-294,cluster_5,SCRT2
0,5.86048940100102,0.667,0.033,0,cluster_5,NOL3
2.8068001378301096e-291,6.11249739917966,0.693,0.059,8.300269367591208e-287,cluster_5,BRD7P3
3.95252516672997e-293,5.80968128497549,0.599,0.037,1.16884074230539e-293,cluster_5,SGCZ
0,5.77513834892305,0.635,0.029,0,cluster_5,ITPR1-DT
0,5.70070255378048,0.76,0.033,0,cluster_5,SRPX2
0,5.67627131931935,0.828,0.057,0,cluster_5,GLI3
0,5.6443701748806,0.583,0.025,0,cluster_5,ATXN10
0,5.60150546431105,0.755,0.041,0,cluster_5,MRC2
5.42380054330096e-242,7.06601366523963,0.38,0.019,1.6039262966649597e-237,cluster_5,SUPT3H
0,5.50500398514075,0.411,0.014,0,cluster_5,TTLL10-AS1
0,5.48494385674959,0.521,0.025,0,cluster_5,GALNT16
4.2457841750663493e-265,6.32677123328516,0.307,0.01,1.2555632962506198e-260,cluster_5,KNL1
0,5.4682059688268,0.583,0.026,0,cluster_5,LAMC3
0,5.43909781931682,0.974,0.086,0,cluster_5,DELEC1
0,5.4028535717373,0.547,0.017,0,cluster_5,TANK
0,5.3789231913296,0.844,0.065,0,cluster_5,TMED9
0,5.3353043779698,0.839,0.062,0,cluster_5,AVPR1A
0,5.31386588707994,0.609,0.027,0,cluster_5,COL12A1
0,5.30699062657367,0.943,0.095,0,cluster_5,LGALS8
0,5.2558051481024,0.568,0.026,0,cluster_5,DHCR24
0,5.23585015415483,0.755,0.059,0,cluster_5,RGL1
0,5.20473867441212,0.88,0.081,0,cluster_5,KCNA6
0,5.18486050641919,0.661,0.035,0,cluster_5,IGF1
0,5.13124370390336,0.844,0.057,0,cluster_5,ZUP1
5.40828472945133e-255,6.14964951858623,0.484,0.03,1.59933796019335e-250,cluster_5,SERPINH1
0,4.99190285962123,0.88,0.077,0,cluster_5,RCBTB2
5.30488207962759e-289,5.24267351631667,0.766,0.074,1.5687597285874698e-284,cluster_5,REEP6
4.21300472754794e-266,5.58713740912277,0.38,0.016,1.24586975803048e-261,cluster_5,ZNF721
6.17765379196454e-288,5.00661949018537,0.495,0.027,1.82685577935975e-283,cluster_5,COL5A3
0,4.69157377118903,0.99,0.094,0,cluster_5,TENT4A
6.49437229117278e-272,5.20460823379917,0.781,0.082,1.9205157739456096e-267,cluster_5,SYNE1
1.2340804945065398e-231,6.11106759778314,0.339,0.015,3.64942283835474e-227,cluster_5,ALX3
8.35994482882383e-288,4.86269909551299,0.979,0.141,2.47220288477978e-283,cluster_5,ZNF764
6.698060752493486e-235,5.89443765983612,0.917,0.157,1.9807505257273798e-230,cluster_5,ABCA5
0,4.43126233442886,0.693,0.02,0,cluster_5,GGACT
2.5429431115798604e-270,5.00209841644449,0.693,0.063,7.51999136956397e-266,cluster_5,GKN1
9.79353099709051e-280,4.7245238173046,0.609,0.045,2.89614298645961e-275,cluster_5,OR13C2
3.95579614612459e-262,5.03429270964148,0.396,0.018,1.16980803633196e-257,cluster_5,SEMA3A
5.5607514799976075e-235,5.62455307372138,0.786,0.104,1.64442542766489e-230,cluster_5,SSBP3
1.4207382228098196e-288,4.51642191437002,0.484,0.025,4.20140707249319e-284,cluster_5,CASP6
2.995553138431199e-233,5.59696223290421,0.578,0.049,8.85844974096876e-229,cluster_5,SGTB
3.86443512135958e-293,4.21483941502832,0.75,0.063,1.14279075408845e-293,cluster_5,GNAI1
0,4.08614482994378,0.755,0.043,0,cluster_5,CDX1
0,4.05064629764957,0.792,0.041,0,cluster_5,FNDC1
8.0153017367117e-247,4.99884909956348,0.458,0.027,2.37028502958038e-242,cluster_5,AGL
8.54534950013608e-293,4.1283811344143,0.604,0.04,2.5270307541802397e-291,cluster_5,SRPX
1.6268594881587096e-227,5.40648684035746,0.635,0.063,4.810948878382937e-223,cluster_5,EFNA5
6.606276353175508e-206,5.98843549628832,0.458,0.034,1.9536080431610594e-201,cluster_5,MAFA
1.07280181668944e-195,6.2255538190545,0.542,0.052,3.172489532314e-191,cluster_5,TDRKH
2.3408689014203795e-213,5.61433877302708,0.25,0.008,6.92241751528034e-209,cluster_5,RNU6-92P
1.81447644494505e-243,4.86644647037135,0.688,0.069,5.36576974299151e-239,cluster_5,PEA15
7.360954828569708e-205,5.78065793383586,0.656,0.077,2.1767815619046394e-200,cluster_5,FGF14
1.58752246045752e-252,4.65432421261273,0.453,0.026,4.69462142006499e-248,cluster_5,FBXO11
1.65692894936907e-232,5.04437652432415,0.625,0.059,4.8998702890742094e-228,cluster_5,RIPOR3
0,3.7908238977373,0.781,0.061,0,cluster_5,FBLN1
5.2073869894679e-205,5.6772504832594,0.844,0.146,1.5399284805254498e-200,cluster_5,COL4A4
4.98187259095693e-207,5.61497352066959,0.599,0.062,1.4732393625977799e-202,cluster_5,IRS3P
0,7.60994990117172,0.353,0.005,0,cluster_3,ADIPOR1
0,7.56512961269732,0.962,0.05,0,cluster_3,TGFA
0,7.24752433842197,0.278,0.004,0,cluster_3,ABLIM2
0,7.23983829424209,0.995,0.162,0,cluster_3,TPM3
0,6.96458774059351,0.383,0.009,0,cluster_3,APOBEC3F
0,6.61165567765519,1,0.234,0,cluster_3,S100A12
0,6.60650387515515,0.722,0.021,0,cluster_3,MAGEB5
0,6.31864508687818,0.908,0.064,0,cluster_3,PRKAG3
0,6.30858909533341,0.367,0.01,0,cluster_3,TNFSF13
0,5.84747408288734,0.995,0.12,0,cluster_3,VCAN
0,5.64680421295392,0.523,0.021,0,cluster_3,FPR1
0,5.37182525766106,0.338,0.014,0,cluster_3,KPNA4
0,5.27035530128965,0.993,0.179,0,cluster_3,LYZ
0,5.24697144484525,0.895,0.07,0,cluster_3,OR5A2
0,5.19240046266794,0.427,0.026,0,cluster_3,ACOT13
0,5.18299099612455,0.993,0.111,0,cluster_3,PYHIN1
0,5.17725225259132,0.333,0.014,0,cluster_3,MEFV
0,5.10010113213812,0.566,0.033,0,cluster_3,TLR8
0,5.06574153911444,0.958,0.073,0,cluster_3,FCN1
0,4.91389164786872,0.709,0.046,0,cluster_3,TMEM132D
0,4.8809216099697,0.89,0.077,0,cluster_3,ELSPBP1
0,4.8660945017687,0.488,0.029,0,cluster_3,NUDT4
0,4.838165078513,0.606,0.037,0,cluster_3,CCDC30
0,4.83126976453178,0.864,0.054,0,cluster_3,AQP9
0,4.81596948512456,0.644,0.035,0,cluster_3,AP2A2
0,4.7946629692073,0.864,0.074,0,cluster_3,DPPA4
0,4.78106332822131,0.671,0.045,0,cluster_3,CMC1
0,4.71441044713873,0.512,0.032,0,cluster_3,CACNG8
0,4.69624070890722,0.66,0.044,0,cluster_3,TRIM51
0,4.67448428749907,0.711,0.058,0,cluster_3,MTCO3P28
0,4.65700116509769,0.573,0.041,0,cluster_3,SIRPB1
0,4.65479068029433,0.474,0.037,0,cluster_3,IQCJ
3.85371203756172e-293,4.6527257824588,0.3,0.019,1.13961972374775e-293,cluster_3,GDPD4
2.92398757053637e-293,4.67325759130825,0.264,0.015,8.64681604359016e-293,cluster_3,TTC5
0,4.59118365364926,0.948,0.096,0,cluster_3,PATE1
0,4.54467738591703,0.626,0.043,0,cluster_3,SLC16A6
0,4.5291619517135,0.911,0.098,0,cluster_3,KDSR
0,4.4202331607044,0.685,0.056,0,cluster_3,PRSS23
0,4.41737720848055,0.846,0.088,0,cluster_3,RTP3
1.3407310994231798e-291,4.62471755363035,0.253,0.014,3.9648100072142186e-287,cluster_3,FBLN5
0,4.39366074909004,0.443,0.033,0,cluster_3,LINC01509
0,4.31526433117606,0.615,0.052,0,cluster_3,MIR6889
1.38338380835549e-293,4.30762849656931,0.349,0.027,4.09094259806886e-293,cluster_3,LY6K
1.7308292882530797e-281,4.63114018779472,0.257,0.016,5.118408371221999e-277,cluster_3,NTSR1
0,4.25888832184464,0.778,0.083,0,cluster_3,AMPH
0,4.24803081361682,0.571,0.064,0,cluster_3,SULT6B1
0,4.2370566323712,0.523,0.038,0,cluster_3,RETN
0,4.21957612586347,1,0.342,0,cluster_3,MSX1
0,4.21481169769485,0.474,0.048,0,cluster_3,PAQR8
0,4.17043381301747,0.508,0.048,0,cluster_3,BST1
0,4.16588021517735,0.347,0.023,0,cluster_3,LINC02901
0,4.14866947766279,0.935,0.1,0,cluster_3,SERPINB2
0,4.14321129205727,0.808,0.113,0,cluster_3,RIPOR2
0,4.13625194849854,0.597,0.057,0,cluster_3,SCARF2
0,4.13555880345463,0.92,0.116,0,cluster_3,FGR
0,4.11519476207841,0.521,0.038,0,cluster_3,POLR3GL
0,4.10642654557736,0.754,0.072,0,cluster_3,DDR1
0,4.10357295021859,0.933,0.118,0,cluster_3,TMEM210
0,4.09291991306595,0.49,0.046,0,cluster_3,ZNF3
0,4.08850282369831,0.868,0.106,0,cluster_3,LINC02566
0,4.08425093435164,0.448,0.045,0,cluster_3,NLRC4
0,4.04445165507783,0.933,0.15,0,cluster_3,PDC
0,4.02965329689751,0.394,0.034,0,cluster_3,LILRA1
0,4.02560872002688,0.452,0.043,0,cluster_3,MEA1
0,4.00275502397358,0.624,0.068,0,cluster_3,KMT5C
0,3.97680739972376,0.662,0.066,0,cluster_3,ZNF766
0,3.96192210313976,0.627,0.057,0,cluster_3,TTYH3
1.28803430371195e-289,4.17654003890471,0.342,0.03,3.808975042936989e-285,cluster_3,NHLH1
0,3.95923067025629,0.967,0.166,0,cluster_3,DIO3
5.490564797260059e-256,4.72475315670687,0.278,0.022,1.62366982184574e-251,cluster_3,MSRB1
0,3.93384873093613,0.743,0.135,0,cluster_3,TRBV20OR9-2
0,3.91027143192894,0.571,0.073,0,cluster_3,SNX18P14
0,3.85783446649068,0.884,0.127,0,cluster_3,SLC25A51
0,3.81078504209246,0.875,0.13,0,cluster_3,APPL2
0,3.80045278796941,0.935,0.138,0,cluster_3,USP25
0,3.78080395188623,0.803,0.108,0,cluster_3,PYDC1
0,3.76898115105599,0.486,0.047,0,cluster_3,HAVCR2
3.97448847093518e-259,4.44286489013822,0.269,0.02,1.17533573062495e-254,cluster_3,ZPBP2
0,3.72671619003074,0.948,0.167,0,cluster_3,TPH2
0,3.72549809148095,0.75,0.084,0,cluster_3,AAR2
0,3.69082658803725,0.694,0.077,0,cluster_3,LINC02584
0,3.68821448223526,0.508,0.059,0,cluster_3,CD33
0,3.68435481031195,0.877,0.293,0,cluster_3,MYOM3
0,3.68064799562791,0.92,0.143,0,cluster_3,RASSF2
0,3.67573707886383,0.629,0.095,0,cluster_3,ABT1
3.5566211283716e-294,3.72511116926282,0.542,0.082,1.05176400008205e-293,cluster_3,LIPE-AS1
0,3.67110868872813,0.971,0.276,0,cluster_3,SLC25A4
0,3.66146063987382,0.928,0.282,0,cluster_3,DMXL2
0,3.65369206110296,0.501,0.057,0,cluster_3,RPL7P24
0,3.64652516432272,0.91,0.12,0,cluster_3,C5orf34
0,3.64499164899599,0.953,0.149,0,cluster_3,HDGFL3
0,3.64468989808623,0.794,0.127,0,cluster_3,NIBAN1
0,3.63795952869831,0.995,0.283,0,cluster_3,PLEKHG4
0,3.6369423512062,0.948,0.153,0,cluster_3,SLC11A1
0,3.6364665004722,0.904,0.126,0,cluster_3,SFRP2
0,3.61923324576627,0.53,0.06,0,cluster_3,PINK1
0,3.59685844268554,0.996,0.365,0,cluster_3,COTL1
0,3.59246802901931,0.687,0.087,0,cluster_3,OCRL
6.64088111093895e-293,3.59040579166894,0.506,0.066,1.96384136212687e-293,cluster_3,RETREG1
0,3.58254821143198,0.53,0.064,0,cluster_3,FAM110C
0,13.7618886546461,0.273,0,0,cluster_1,TCL1A
0,11.5183751377991,0.532,0,0,cluster_1,SGO2
0,11.1494001518629,0.831,0.005,0,cluster_1,CD79A
0,10.762319352742,0.455,0.001,0,cluster_1,HSD17B7
0,10.6456393291491,0.636,0.003,0,cluster_1,SPAG16-DT
0,10.6281642141441,0.571,0.002,0,cluster_1,OR3A3
0,10.4005459274295,0.584,0.009,0,cluster_1,SDF2L1
0,10.1464334149933,0.338,0.001,0,cluster_1,MED28P2
0,10.0676392736581,0.286,0.001,0,cluster_1,AVPR1B-DT
0,9.62354296561817,0.675,0.004,0,cluster_1,IGKV1OR-2
0,9.30637749709854,0.286,0.002,0,cluster_1,AMMECR1-IT1
0,9.23944590615206,0.455,0.002,0,cluster_1,ERICH5
0,9.22781105350855,0.545,0.003,0,cluster_1,POU2AF1
0,9.14589210314866,0.299,0.001,0,cluster_1,METTL25B
0,8.86965415478543,0.26,0.002,0,cluster_1,DCAF8
0,8.72180816378845,0.403,0.003,0,cluster_1,CLLU1-AS1
1.05466449862735e-293,8.57759630831967,0.312,0.003,3.11885385534079e-293,cluster_1,LINC00910
0,8.56565330328863,0.442,0.003,0,cluster_1,UGT1A9
0,8.51635619389183,0.597,0.003,0,cluster_1,GATA4
0,8.15041146645395,0.416,0.005,0,cluster_1,KLHL26
0,8.09478176372751,0.26,0.002,0,cluster_1,CD46
1.16931047483969e-236,9.99364382547876,0.519,0.016,3.457884936195929e-232,cluster_1,IGHJ6
0,7.65749118683915,0.273,0.002,0,cluster_1,COPS6
0,7.57824160639025,0.506,0.005,0,cluster_1,STAP1
1.9567584170771598e-185,11.2986945193387,0.39,0.011,5.786525990980568e-181,cluster_1,IGHM
2.27195427148593e-233,8.48754377300596,0.312,0.005,6.718623171638199e-229,cluster_1,FCER2
6.76723357414653e-245,7.79001077427485,0.273,0.004,2.0012063125466096e-240,cluster_1,OR51I2
3.0668660264577997e-263,6.81479871156528,0.403,0.008,9.06933621344101e-259,cluster_1,P2RX5
1.6964480394072893e-228,7.86825745907699,0.714,0.034,5.01673614213525e-224,cluster_1,TXNDC11
6.5318229323332985e-245,7.31165947431446,0.351,0.006,1.9315906775496e-240,cluster_1,LINC01224
2.21277965415578e-250,6.36483181894527,0.364,0.007,6.543631993269459e-246,cluster_1,OR10D4P
1.1179705443318498e-228,6.48111462133942,0.286,0.004,3.30606249369814e-224,cluster_1,NR1D1
2.1876897402331698e-184,6.32208872498017,0.351,0.009,6.46943609981754e-180,cluster_1,XKRYP6
1.0876827057696496e-170,6.5106988067436,0.312,0.008,3.21649529750199e-166,cluster_1,SLC22A23
9.153934784067897e-155,6.92273086144558,0.532,0.027,2.707001594344559e-150,cluster_1,NRAV
2.38874578462032e-174,5.79303226799805,0.727,0.046,7.0639990342792e-170,cluster_1,CD79B
2.65862541584721e-200,4.89052939362566,0.403,0.011,7.862087079743358e-196,cluster_1,P2RY10
2.9324558147207193e-155,6.235718571562,0.623,0.038,8.671858335292108e-151,cluster_1,LINC01839
3.37257331640857e-143,6.65875480718038,0.26,0.006,9.973373811283406e-139,cluster_1,TLR1
1.5932958636800495e-107,8.55249963556818,0.286,0.011,4.71169452807466e-103,cluster_1,KRT4
1.49502985528135e-154,5.60863135134719,0.623,0.038,4.4211022880379996e-150,cluster_1,PIGR
1.2874630032188295e-131,5.86775628549806,0.714,0.061,3.80728559311873e-127,cluster_1,UBXN4
5.3314857805886084e-120,5.88587610360672,0.455,0.026,1.57662697503566e-115,cluster_1,CD22
2.380758825580009e-154,4.30014387299834,0.494,0.022,7.040379999005218e-150,cluster_1,RBP5
1.6335450099314197e-155,3.838332696899,0.831,0.065,4.8307193033692086e-151,cluster_1,KLHL30
1.12690680181563e-114,4.88916591238785,0.558,0.04,3.3324887943291904e-110,cluster_1,LIAS
7.27777282834715e-120,4.58406193048121,0.584,0.042,2.15218298079882e-115,cluster_1,SP140
1.0875614209937596e-87,6.08807394845663,0.377,0.024,3.21613663416276e-83,cluster_1,COL19A1
3.32265484771129e-82,6.47989924257475,0.26,0.012,9.82575491565182e-78,cluster_1,RPL22P12
2.8329886057412095e-89,5.85702844417365,0.312,0.016,8.377713904897911e-85,cluster_1,AGAP2-AS1
1.26888885382548e-75,6.98850601413757,0.377,0.028,3.75235811853271e-71,cluster_1,IGHE
3.38089384065794e-101,4.8759950346803,0.364,0.019,9.997979265593667e-97,cluster_1,EFHB
1.1146521244093597e-147,3.26683751422304,0.74,0.052,3.29624926230337e-143,cluster_1,GRIN2C
5.158804191080889e-92,5.12252024573566,0.909,0.151,1.5255615753864394e-87,cluster_1,CD37
1.1859435938676396e-89,5.08536314457635,0.299,0.014,3.50707239578538e-85,cluster_1,CPA5
1.31224725826708e-93,4.42958531734907,0.597,0.057,3.8805775921474e-89,cluster_1,MYRIP
3.06985989690612e-80,4.47437880750334,0.338,0.02,9.07818968713078e-76,cluster_1,RAD51B
8.2114131285276e-74,4.64564514895212,0.416,0.034,2.42827909036818e-69,cluster_1,HS3ST2
1.84244527213404e-77,3.99336911618857,0.753,0.114,5.44847915875477e-73,cluster_1,ADAM28
5.16790404914196e-72,4.2860581152459,0.688,0.104,1.52825258541226e-67,cluster_1,COL27A1
8.7860650584259e-74,3.95098697182772,0.753,0.116,2.59821515907771e-69,cluster_1,ZRANB3
8.69303796866929e-87,3.302090204491,0.571,0.053,2.57070518809488e-82,cluster_1,GCNA
9.49294069020138e-68,4.2179545530826,0.364,0.028,2.80725242090635e-63,cluster_1,CD38
6.450395905911061e-65,4.22435590081194,0.442,0.044,1.90751107729602e-60,cluster_1,CKS1B
1.66774287696507e-69,3.82853147761511,0.494,0.05,4.93184923576111e-65,cluster_1,ENOPH1
6.928196040450079e-70,3.67884198485706,0.857,0.164,2.0488061330819e-65,cluster_1,MMGT1
1.09836599306251e-58,4.20723922787206,0.584,0.088,3.248087914684439e-54,cluster_1,RHOT2
2.03852963031e-70,3.32131799516655,0.558,0.062,6.02833982275272e-66,cluster_1,CD69
9.399327231472739e-54,4.40297856343997,0.351,0.033,2.77956904889112e-49,cluster_1,SIX6
